yr,mo,cv,spp,fla,arb,clu,bli,hea,tot
2018,May,Red Aleppo,Cf,BW,1,10,32,54,86
2018,May,Red Aleppo,Cf,BW,2,1,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,2,2,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,2,3,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,2,4,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,2,5,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,2,6,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,2,7,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,2,8,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,2,9,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,2,10,NA,NA,NA
2018,May,Red Aleppo,Cf,BW,3,1,18,9,27
2018,May,Red Aleppo,Cf,BW,3,2,16,6,22
2018,May,Red Aleppo,Cf,BW,3,3,10,4,14
2018,May,Red Aleppo,Cf,BW,3,4,41,17,58
2018,May,Red Aleppo,Cf,BW,3,5,45,16,61
2018,May,Red Aleppo,Cf,BW,3,6,32,12,44
2018,May,Red Aleppo,Cf,BW,3,7,58,14,72
2018,May,Red Aleppo,Cf,BW,3,8,17,20,37
2018,May,Red Aleppo,Cf,BW,3,9,19,9,28
2018,May,Red Aleppo,Cf,BW,3,10,23,8,31
2018,June,Red Aleppo,Cf,BW-ck,1,1,51,39,90
2018,June,Red Aleppo,Cf,BW-ck,1,2,18,27,45
2018,June,Red Aleppo,Cf,BW-ck,1,3,19,43,62
2018,June,Red Aleppo,Cf,BW-ck,1,4,22,14,36
2018,June,Red Aleppo,Cf,BW-ck,1,5,40,59,99
2018,June,Red Aleppo,Cf,BW-ck,1,6,17,18,35
2018,June,Red Aleppo,Cf,BW-ck,1,7,2,9,11
2018,June,Red Aleppo,Cf,BW-ck,1,8,56,21,77
2018,June,Red Aleppo,Cf,BW-ck,1,9,45,26,71
2018,June,Red Aleppo,Cf,BW-ck,1,10,24,34,58
2018,June,Red Aleppo,Cf,BW-ck,2,1,53,23,76
2018,June,Red Aleppo,Cf,BW-ck,2,2,17,9,26
2018,June,Red Aleppo,Cf,BW-ck,2,3,29,13,42
2018,June,Red Aleppo,Cf,BW-ck,2,4,30,17,47
2018,June,Red Aleppo,Cf,BW-ck,2,5,9,9,18
2018,June,Red Aleppo,Cf,BW-ck,2,6,38,14,52
2018,June,Red Aleppo,Cf,BW-ck,2,7,18,12,30
2018,June,Red Aleppo,Cf,BW-ck,2,8,15,17,32
2018,June,Red Aleppo,Cf,BW-ck,2,9,44,13,57
2018,June,Red Aleppo,Cf,BW-ck,2,10,49,30,79
2018,June,Red Aleppo,Cf,BW-ck,3,1,73,17,90
2018,June,Red Aleppo,Cf,BW-ck,3,2,40,34,74
2018,June,Red Aleppo,Cf,BW-ck,3,3,24,12,36
2018,June,Red Aleppo,Cf,BW-ck,3,4,73,9,82
2018,June,Red Aleppo,Cf,BW-ck,3,5,36,13,49
2018,June,Red Aleppo,Cf,BW-ck,3,6,22,6,28
2018,June,Red Aleppo,Cf,BW-ck,3,7,34,5,39
2018,June,Red Aleppo,Cf,BW-ck,3,8,74,27,101
2018,June,Red Aleppo,Cf,BW-ck,3,9,11,11,22
2018,June,Red Aleppo,Cf,BW-ck,3,10,67,17,84
2018,July,Red Aleppo,Cf,BBl,1,1,1,5,6
2018,July,Red Aleppo,Cf,BBl,1,2,64,67,131
2018,July,Red Aleppo,Cf,BBl,1,3,4,23,27
2018,July,Red Aleppo,Cf,BBl,1,4,16,15,31
2018,July,Red Aleppo,Cf,BBl,1,5,15,9,24
2018,July,Red Aleppo,Cf,BBl,1,6,15,19,34
2018,July,Red Aleppo,Cf,BBl,1,7,41,46,87
2018,July,Red Aleppo,Cf,BBl,1,8,2,5,7
2018,July,Red Aleppo,Cf,BBl,1,9,61,50,111
2018,July,Red Aleppo,Cf,BBl,1,10,31,28,59
2018,July,Red Aleppo,Cf,BBl,2,1,33,9,42
2018,July,Red Aleppo,Cf,BBl,2,2,53,22,75
2018,July,Red Aleppo,Cf,BBl,2,3,5,7,12
2018,July,Red Aleppo,Cf,BBl,2,4,62,23,85
2018,July,Red Aleppo,Cf,BBl,2,5,27,11,38
2018,July,Red Aleppo,Cf,BBl,2,6,23,4,27
2018,July,Red Aleppo,Cf,BBl,2,7,16,8,24
2018,July,Red Aleppo,Cf,BBl,2,8,68,10,78
2018,July,Red Aleppo,Cf,BBl,2,9,42,17,59
2018,July,Red Aleppo,Cf,BBl,2,10,17,4,21
2018,July,Red Aleppo,Cf,BBl,3,1,48,69,117
2018,July,Red Aleppo,Cf,BBl,3,2,90,2,92
2018,July,Red Aleppo,Cf,BBl,3,3,22,30,52
2018,July,Red Aleppo,Cf,BBl,3,4,52,8,60
2018,July,Red Aleppo,Cf,BBl,3,5,14,19,33
2018,July,Red Aleppo,Cf,BBl,3,6,148,20,168
2018,July,Red Aleppo,Cf,BBl,3,7,58,8,66
2018,July,Red Aleppo,Cf,BBl,3,8,22,30,52
2018,July,Red Aleppo,Cf,BBl,3,9,28,11,39
2018,July,Red Aleppo,Cf,BBl,3,10,92,37,129
2018,August,Red Aleppo,Cf,Bbl-dot,1,1,173,10,183
2018,August,Red Aleppo,Cf,Bbl-dot,1,2,100,16,116
2018,August,Red Aleppo,Cf,Bbl-dot,1,3,22,15,37
2018,August,Red Aleppo,Cf,Bbl-dot,1,4,16,20,36
2018,August,Red Aleppo,Cf,Bbl-dot,1,5,70,8,78
2018,August,Red Aleppo,Cf,Bbl-dot,1,6,49,20,69
2018,August,Red Aleppo,Cf,Bbl-dot,1,7,17,36,53
2018,August,Red Aleppo,Cf,Bbl-dot,1,8,165,24,189
2018,August,Red Aleppo,Cf,Bbl-dot,1,9,51,20,71
2018,August,Red Aleppo,Cf,Bbl-dot,1,10,55,36,91
2018,August,Red Aleppo,Cf,Bbl-dot,2,1,10,5,15
2018,August,Red Aleppo,Cf,Bbl-dot,2,2,45,10,55
2018,August,Red Aleppo,Cf,Bbl-dot,2,3,35,47,82
2018,August,Red Aleppo,Cf,Bbl-dot,2,4,9,61,70
2018,August,Red Aleppo,Cf,Bbl-dot,2,5,27,55,82
2018,August,Red Aleppo,Cf,Bbl-dot,2,6,5,52,57
2018,August,Red Aleppo,Cf,Bbl-dot,2,7,57,29,86
2018,August,Red Aleppo,Cf,Bbl-dot,2,8,14,14,28
2018,August,Red Aleppo,Cf,Bbl-dot,2,9,21,37,58
2018,August,Red Aleppo,Cf,Bbl-dot,2,10,6,19,25
2018,August,Red Aleppo,Cf,Bbl-dot,3,1,28,18,46
2018,August,Red Aleppo,Cf,Bbl-dot,3,2,15,14,29
2018,August,Red Aleppo,Cf,Bbl-dot,3,3,5,30,35
2018,August,Red Aleppo,Cf,Bbl-dot,3,4,7,24,31
2018,August,Red Aleppo,Cf,Bbl-dot,3,5,32,18,50
2018,August,Red Aleppo,Cf,Bbl-dot,3,6,38,26,64
2018,August,Red Aleppo,Cf,Bbl-dot,3,7,20,5,25
2018,August,Red Aleppo,Cf,Bbl-dot,3,8,3,19,22
2018,August,Red Aleppo,Cf,Bbl-dot,3,9,55,12,67
2018,August,Red Aleppo,Cf,Bbl-dot,3,10,33,31,64
2019,April,Red Aleppo,Ck,R,1,1,3,110,113
2019,April,Red Aleppo,Ck,R,1,2,3,55,58
2019,April,Red Aleppo,Ck,R,1,3,3,17,20
2019,April,Red Aleppo,Ck,R,1,4,2,79,81
2019,April,Red Aleppo,Ck,R,1,5,0,8,8
2019,April,Red Aleppo,Ck,R,1,6,10,27,37
2019,April,Red Aleppo,Ck,R,1,7,2,57,59
2019,April,Red Aleppo,Ck,R,1,8,6,34,40
2019,April,Red Aleppo,Ck,R,1,9,6,57,63
2019,April,Red Aleppo,Ck,R,1,10,2,58,60
2019,April,Red Aleppo,Ck,R,2,1,6,67,73
2019,April,Red Aleppo,Ck,R,2,2,0,5,5
2019,April,Red Aleppo,Ck,R,2,3,2,47,49
2019,April,Red Aleppo,Ck,R,2,4,15,68,83
2019,April,Red Aleppo,Ck,R,2,5,3,103,106
2019,April,Red Aleppo,Ck,R,2,6,0,14,14
2019,April,Red Aleppo,Ck,R,2,7,2,54,56
2019,April,Red Aleppo,Ck,R,2,8,0,7,7
2019,April,Red Aleppo,Ck,R,2,9,2,44,46
2019,April,Red Aleppo,Ck,R,2,10,1,28,29
2019,April,Red Aleppo,Ck,R,3,1,1,52,53
2019,April,Red Aleppo,Ck,R,3,2,16,92,108
2019,April,Red Aleppo,Ck,R,3,3,2,130,132
2019,April,Red Aleppo,Ck,R,3,4,4,84,88
2019,April,Red Aleppo,Ck,R,3,5,10,167,177
2019,April,Red Aleppo,Ck,R,3,6,0,65,65
2019,April,Red Aleppo,Ck,R,3,7,12,82,94
2019,April,Red Aleppo,Ck,R,3,8,0,108,108
2019,April,Red Aleppo,Ck,R,3,9,0,40,40
2019,April,Red Aleppo,Ck,R,3,10,0,57,57
2019,May,Red Aleppo,Ck,RW(strip),1,1,2,43,45
2019,May,Red Aleppo,Ck,RW(strip),1,2,7,44,51
2019,May,Red Aleppo,Ck,RW(strip),1,3,4,44,48
2019,May,Red Aleppo,Ck,RW(strip),1,4,0,51,51
2019,May,Red Aleppo,Ck,RW(strip),1,5,0,58,58
2019,May,Red Aleppo,Ck,RW(strip),1,6,8,49,57
2019,May,Red Aleppo,Ck,RW(strip),1,7,37,54,91
2019,May,Red Aleppo,Ck,RW(strip),1,8,5,22,27
2019,May,Red Aleppo,Ck,RW(strip),1,9,8,69,77
2019,May,Red Aleppo,Ck,RW(strip),1,10,12,87,99
2019,May,Red Aleppo,Ck,RW(strip),2,1,0,69,69
2019,May,Red Aleppo,Ck,RW(strip),2,2,3,163,166
2019,May,Red Aleppo,Ck,RW(strip),2,3,1,83,84
2019,May,Red Aleppo,Ck,RW(strip),2,4,6,200,206
2019,May,Red Aleppo,Ck,RW(strip),2,5,1,33,34
2019,May,Red Aleppo,Ck,RW(strip),2,6,2,24,26
2019,May,Red Aleppo,Ck,RW(strip),2,7,0,58,58
2019,May,Red Aleppo,Ck,RW(strip),2,8,6,136,142
2019,May,Red Aleppo,Ck,RW(strip),2,9,10,99,109
2019,May,Red Aleppo,Ck,RW(strip),2,10,8,74,82
2019,May,Red Aleppo,Ck,RW(strip),3,1,2,64,66
2019,May,Red Aleppo,Ck,RW(strip),3,2,2,52,54
2019,May,Red Aleppo,Ck,RW(strip),3,3,0,333,333
2019,May,Red Aleppo,Ck,RW(strip),3,4,0,70,70
2019,May,Red Aleppo,Ck,RW(strip),3,5,0,25,25
2019,May,Red Aleppo,Ck,RW(strip),3,6,0,50,50
2019,May,Red Aleppo,Ck,RW(strip),3,7,13,45,58
2019,May,Red Aleppo,Ck,RW(strip),3,8,0,118,118
2019,May,Red Aleppo,Ck,RW(strip),3,9,1,61,62
2019,May,Red Aleppo,Ck,RW(strip),3,10,1,36,37
2019,June,Red Aleppo,Ck,RW(check),1,1,1,17,18
2019,June,Red Aleppo,Ck,RW(check),1,2,3,73,76
2019,June,Red Aleppo,Ck,RW(check),1,3,1,29,30
2019,June,Red Aleppo,Ck,RW(check),1,4,0,40,40
2019,June,Red Aleppo,Ck,RW(check),1,5,0,31,31
2019,June,Red Aleppo,Ck,RW(check),1,6,0,7,7
2019,June,Red Aleppo,Ck,RW(check),1,7,0,37,37
2019,June,Red Aleppo,Ck,RW(check),1,8,0,23,23
2019,June,Red Aleppo,Ck,RW(check),1,9,0,41,41
2019,June,Red Aleppo,Ck,RW(check),1,10,0,32,32
2019,June,Red Aleppo,Ck,RW(check),2,1,0,131,131
2019,June,Red Aleppo,Ck,RW(check),2,2,5,66,71
2019,June,Red Aleppo,Ck,RW(check),2,3,0,46,46
2019,June,Red Aleppo,Ck,RW(check),2,4,1,24,25
2019,June,Red Aleppo,Ck,RW(check),2,5,12,59,71
2019,June,Red Aleppo,Ck,RW(check),2,6,13,96,109
2019,June,Red Aleppo,Ck,RW(check),2,7,12,9,21
2019,June,Red Aleppo,Ck,RW(check),2,8,20,17,37
2019,June,Red Aleppo,Ck,RW(check),2,9,6,16,22
2019,June,Red Aleppo,Ck,RW(check),2,10,2,101,103
2019,June,Red Aleppo,Ck,RW(check),3,1,6,30,36
2019,June,Red Aleppo,Ck,RW(check),3,2,27,132,159
2019,June,Red Aleppo,Ck,RW(check),3,3,16,130,146
2019,June,Red Aleppo,Ck,RW(check),3,4,9,133,142
2019,June,Red Aleppo,Ck,RW(check),3,5,0,42,42
2019,June,Red Aleppo,Ck,RW(check),3,6,3,59,62
2019,June,Red Aleppo,Ck,RW(check),3,7,8,34,42
2019,June,Red Aleppo,Ck,RW(check),3,8,0,61,61
2019,June,Red Aleppo,Ck,RW(check),3,9,0,119,119
2019,June,Red Aleppo,Ck,RW(check),3,10,6,48,54
2019,July,Red Aleppo,Ck,RBl(strip),1,1,2,126,128
2019,July,Red Aleppo,Ck,RBl(strip),1,2,1,108,109
2019,July,Red Aleppo,Ck,RBl(strip),1,3,2,51,53
2019,July,Red Aleppo,Ck,RBl(strip),1,4,1,75,76
2019,July,Red Aleppo,Ck,RBl(strip),1,5,2,76,78
2019,July,Red Aleppo,Ck,RBl(strip),1,6,7,59,66
2019,July,Red Aleppo,Ck,RBl(strip),1,7,1,57,58
2019,July,Red Aleppo,Ck,RBl(strip),1,8,9,70,79
2019,July,Red Aleppo,Ck,RBl(strip),1,9,0,58,58
2019,July,Red Aleppo,Ck,RBl(strip),1,10,11,45,56
2019,July,Red Aleppo,Ck,RBl(strip),2,1,0,41,41
2019,July,Red Aleppo,Ck,RBl(strip),2,2,5,50,55
2019,July,Red Aleppo,Ck,RBl(strip),2,3,2,52,54
2019,July,Red Aleppo,Ck,RBl(strip),2,4,13,44,57
2019,July,Red Aleppo,Ck,RBl(strip),2,5,4,103,107
2019,July,Red Aleppo,Ck,RBl(strip),2,6,5,108,113
2019,July,Red Aleppo,Ck,RBl(strip),2,7,7,70,77
2019,July,Red Aleppo,Ck,RBl(strip),2,8,8,83,91
2019,July,Red Aleppo,Ck,RBl(strip),2,9,8,161,169
2019,July,Red Aleppo,Ck,RBl(strip),2,10,6,162,168
2019,July,Red Aleppo,Ck,RBl(strip),3,1,1,41,42
2019,July,Red Aleppo,Ck,RBl(strip),3,2,22,85,107
2019,July,Red Aleppo,Ck,RBl(strip),3,3,10,84,94
2019,July,Red Aleppo,Ck,RBl(strip),3,4,10,50,60
2019,July,Red Aleppo,Ck,RBl(strip),3,5,0,12,12
2019,July,Red Aleppo,Ck,RBl(strip),3,6,2,54,56
2019,July,Red Aleppo,Ck,RBl(strip),3,7,37,47,84
2019,July,Red Aleppo,Ck,RBl(strip),3,8,14,53,67
2019,July,Red Aleppo,Ck,RBl(strip),3,9,2,97,99
2019,July,Red Aleppo,Ck,RBl(strip),3,10,0,38,38
2019,April,Red Aleppo,Cf,B,1,1,NA,NA,NA
2019,April,Red Aleppo,Cf,B,1,2,49,4,53
2019,April,Red Aleppo,Cf,B,1,3,37,12,49
2019,April,Red Aleppo,Cf,B,1,4,20,0,20
2019,April,Red Aleppo,Cf,B,1,5,30,17,47
2019,April,Red Aleppo,Cf,B,1,6,71,8,79
2019,April,Red Aleppo,Cf,B,1,7,11,1,12
2019,April,Red Aleppo,Cf,B,1,8,22,1,23
2019,April,Red Aleppo,Cf,B,1,9,29,5,34
2019,April,Red Aleppo,Cf,B,1,10,45,5,50
2019,April,Red Aleppo,Cf,B,2,1,NA,NA,NA
2019,April,Red Aleppo,Cf,B,2,2,4,0,4
2019,April,Red Aleppo,Cf,B,2,3,16,16,32
2019,April,Red Aleppo,Cf,B,2,4,63,5,68
2019,April,Red Aleppo,Cf,B,2,5,22,1,23
2019,April,Red Aleppo,Cf,B,2,6,22,0,22
2019,April,Red Aleppo,Cf,B,2,7,54,26,80
2019,April,Red Aleppo,Cf,B,2,8,43,11,54
2019,April,Red Aleppo,Cf,B,2,9,8,0,8
2019,April,Red Aleppo,Cf,B,2,10,9,12,21
2019,April,Red Aleppo,Cf,B,3,1,9,2,11
2019,April,Red Aleppo,Cf,B,3,2,10,6,16
2019,April,Red Aleppo,Cf,B,3,3,30,5,35
2019,April,Red Aleppo,Cf,B,3,4,5,2,7
2019,April,Red Aleppo,Cf,B,3,5,36,21,57
2019,April,Red Aleppo,Cf,B,3,6,5,8,13
2019,April,Red Aleppo,Cf,B,3,7,0,8,8
2019,April,Red Aleppo,Cf,B,3,8,86,8,94
2019,April,Red Aleppo,Cf,B,3,9,16,2,18
2019,April,Red Aleppo,Cf,B,3,10,NA,NA,NA
2019,May,Red Aleppo,Cf,BW(strip),1,1,10,72,82
2019,May,Red Aleppo,Cf,BW(strip),1,2,40,5,45
2019,May,Red Aleppo,Cf,BW(strip),1,3,88,18,106
2019,May,Red Aleppo,Cf,BW(strip),1,4,42,55,97
2019,May,Red Aleppo,Cf,BW(strip),1,5,3,23,26
2019,May,Red Aleppo,Cf,BW(strip),1,6,8,2,10
2019,May,Red Aleppo,Cf,BW(strip),1,7,32,118,150
2019,May,Red Aleppo,Cf,BW(strip),1,8,44,13,57
2019,May,Red Aleppo,Cf,BW(strip),1,9,9,66,75
2019,May,Red Aleppo,Cf,BW(strip),1,10,67,2,69
2019,May,Red Aleppo,Cf,BW(strip),2,1,32,21,53
2019,May,Red Aleppo,Cf,BW(strip),2,2,36,97,133
2019,May,Red Aleppo,Cf,BW(strip),2,3,46,95,141
2019,May,Red Aleppo,Cf,BW(strip),2,4,4,36,40
2019,May,Red Aleppo,Cf,BW(strip),2,5,7,28,35
2019,May,Red Aleppo,Cf,BW(strip),2,6,25,14,39
2019,May,Red Aleppo,Cf,BW(strip),2,7,11,68,79
2019,May,Red Aleppo,Cf,BW(strip),2,8,8,68,76
2019,May,Red Aleppo,Cf,BW(strip),2,9,25,28,53
2019,May,Red Aleppo,Cf,BW(strip),2,10,3,13,16
2019,May,Red Aleppo,Cf,BW(strip),3,1,36,5,41
2019,May,Red Aleppo,Cf,BW(strip),3,2,1,2,3
2019,May,Red Aleppo,Cf,BW(strip),3,3,23,42,65
2019,May,Red Aleppo,Cf,BW(strip),3,4,16,14,30
2019,May,Red Aleppo,Cf,BW(strip),3,5,74,30,104
2019,May,Red Aleppo,Cf,BW(strip),3,6,11,10,21
2019,May,Red Aleppo,Cf,BW(strip),3,7,28,11,39
2019,May,Red Aleppo,Cf,BW(strip),3,8,9,21,30
2019,May,Red Aleppo,Cf,BW(strip),3,9,13,9,22
2019,May,Red Aleppo,Cf,BW(strip),3,10,45,40,85
2019,June,Red Aleppo,Cf,BW(check),1,1,24,85,109
2019,June,Red Aleppo,Cf,BW(check),1,2,5,33,38
2019,June,Red Aleppo,Cf,BW(check),1,3,5,68,73
2019,June,Red Aleppo,Cf,BW(check),1,4,5,67,72
2019,June,Red Aleppo,Cf,BW(check),1,5,0,38,38
2019,June,Red Aleppo,Cf,BW(check),1,6,32,110,142
2019,June,Red Aleppo,Cf,BW(check),1,7,9,65,74
2019,June,Red Aleppo,Cf,BW(check),1,8,1,60,61
2019,June,Red Aleppo,Cf,BW(check),1,9,1,50,51
2019,June,Red Aleppo,Cf,BW(check),1,10,17,146,163
2019,June,Red Aleppo,Cf,BW(check),2,1,11,4,15
2019,June,Red Aleppo,Cf,BW(check),2,2,21,20,41
2019,June,Red Aleppo,Cf,BW(check),2,3,22,34,56
2019,June,Red Aleppo,Cf,BW(check),2,4,29,20,49
2019,June,Red Aleppo,Cf,BW(check),2,5,25,13,38
2019,June,Red Aleppo,Cf,BW(check),2,6,26,22,48
2019,June,Red Aleppo,Cf,BW(check),2,7,8,69,77
2019,June,Red Aleppo,Cf,BW(check),2,8,16,8,24
2019,June,Red Aleppo,Cf,BW(check),2,9,31,35,66
2019,June,Red Aleppo,Cf,BW(check),2,10,11,14,25
2019,June,Red Aleppo,Cf,BW(check),3,1,0,63,63
2019,June,Red Aleppo,Cf,BW(check),3,2,0,13,13
2019,June,Red Aleppo,Cf,BW(check),3,3,5,38,43
2019,June,Red Aleppo,Cf,BW(check),3,4,3,59,62
2019,June,Red Aleppo,Cf,BW(check),3,5,1,52,53
2019,June,Red Aleppo,Cf,BW(check),3,6,0,33,33
2019,June,Red Aleppo,Cf,BW(check),3,7,19,48,67
2019,June,Red Aleppo,Cf,BW(check),3,8,10,79,89
2019,June,Red Aleppo,Cf,BW(check),3,9,1,46,47
2019,June,Red Aleppo,Cf,BW(check),3,10,8,131,139
2019,July,Red Aleppo,Cf,BBl(strip),1,1,3,76,79
2019,July,Red Aleppo,Cf,BBl(strip),1,2,4,109,113
2019,July,Red Aleppo,Cf,BBl(strip),1,3,0,69,69
2019,July,Red Aleppo,Cf,BBl(strip),1,4,2,82,84
2019,July,Red Aleppo,Cf,BBl(strip),1,5,8,81,89
2019,July,Red Aleppo,Cf,BBl(strip),1,6,5,55,60
2019,July,Red Aleppo,Cf,BBl(strip),1,7,0,22,22
2019,July,Red Aleppo,Cf,BBl(strip),1,8,4,32,36
2019,July,Red Aleppo,Cf,BBl(strip),1,9,12,77,89
2019,July,Red Aleppo,Cf,BBl(strip),1,10,7,40,47
2019,July,Red Aleppo,Cf,BBl(strip),2,1,3,51,54
2019,July,Red Aleppo,Cf,BBl(strip),2,2,NA,NA,NA
2019,July,Red Aleppo,Cf,BBl(strip),2,3,4,69,73
2019,July,Red Aleppo,Cf,BBl(strip),2,4,0,16,16
2019,July,Red Aleppo,Cf,BBl(strip),2,5,6,37,43
2019,July,Red Aleppo,Cf,BBl(strip),2,6,2,40,42
2019,July,Red Aleppo,Cf,BBl(strip),2,7,8,66,74
2019,July,Red Aleppo,Cf,BBl(strip),2,8,6,69,75
2019,July,Red Aleppo,Cf,BBl(strip),2,9,3,27,30
2019,July,Red Aleppo,Cf,BBl(strip),2,10,2,62,64
2019,July,Red Aleppo,Cf,BBl(strip),3,1,0,94,94
2019,July,Red Aleppo,Cf,BBl(strip),3,2,1,65,66
2019,July,Red Aleppo,Cf,BBl(strip),3,3,2,111,113
2019,July,Red Aleppo,Cf,BBl(strip),3,4,2,79,81
2019,July,Red Aleppo,Cf,BBl(strip),3,5,0,39,39
2019,July,Red Aleppo,Cf,BBl(strip),3,6,0,54,54
2019,July,Red Aleppo,Cf,BBl(strip),3,7,0,37,37
2019,July,Red Aleppo,Cf,BBl(strip),3,8,0,29,29
2019,July,Red Aleppo,Cf,BBl(strip),3,9,0,43,43
2019,July,Red Aleppo,Cf,BBl(strip),3,10,0,50,50
